,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,team0Win,team0,team1,TourneyGame
63566,2015,58,1374,83,1378,49,H,0,0,1378,1374,0
63567,2015,58,1393,61,1165,44,H,0,0,1165,1393,0
63568,2015,58,1396,57,1163,53,A,1,1,1396,1163,0
63569,2015,58,1397,71,1190,61,H,0,1,1397,1190,0
63570,2015,58,1398,73,1244,62,H,0,1,1398,1244,0
63571,2015,58,1408,67,1187,59,A,0,1,1408,1187,0
63572,2015,58,1409,56,1416,54,A,0,0,1416,1409,0
63573,2015,58,1421,62,1347,60,A,0,1,1421,1347,0
63574,2015,58,1429,61,1363,33,H,0,1,1429,1363,0
63575,2015,58,1435,70,1387,55,A,0,1,1435,1387,0
63576,2015,58,1437,67,1139,55,H,0,0,1139,1437,0
63577,2015,58,1448,80,1343,66,H,0,1,1448,1343,0
63578,2015,58,1453,54,1152,50,H,0,0,1152,1453,0
63579,2015,58,1455,66,1179,58,A,0,1,1455,1179,0
63580,2015,58,1457,82,1255,72,H,1,0,1255,1457,0
63581,2015,58,1458,89,1336,72,H,0,1,1458,1336,0
63582,2015,58,1461,76,1424,71,H,0,1,1461,1424,0
63583,2015,58,1462,70,1207,53,H,0,0,1207,1462,0
63584,2015,58,1464,78,1297,74,H,0,0,1297,1464,0
63585,2015,59,1125,78,1369,77,H,0,1,1125,1369,0
63586,2015,59,1140,81,1365,46,A,0,0,1365,1140,0
63587,2015,59,1170,78,1319,73,H,0,0,1319,1170,0
63588,2015,59,1183,61,1399,59,H,0,0,1399,1183,0
63589,2015,59,1186,84,1451,78,H,0,1,1186,1451,0
63590,2015,59,1188,73,1240,57,H,0,1,1188,1240,0
63591,2015,59,1191,52,1320,49,H,0,1,1191,1320,0
63592,2015,59,1225,77,1226,54,H,0,1,1225,1226,0
63593,2015,59,1285,66,1294,48,H,0,1,1285,1294,0
63594,2015,59,1315,67,1286,60,A,0,1,1315,1286,0
63595,2015,59,1334,77,1258,63,A,0,0,1258,1334,0
63596,2015,59,1340,71,1381,68,H,0,1,1340,1381,0
63597,2015,59,1360,57,1362,56,A,0,0,1362,1360,0
63598,2015,59,1388,68,1337,59,A,0,1,1388,1337,0
63599,2015,60,1104,76,1316,61,H,0,1,1104,1316,0
63600,2015,60,1143,81,1449,75,H,0,0,1449,1143,0
63601,2015,60,1156,84,1454,57,H,0,0,1454,1156,0
63602,2015,60,1160,62,1417,56,H,0,0,1417,1160,0
63603,2015,60,1169,78,1288,62,H,0,0,1288,1169,0
63604,2015,60,1176,76,1355,69,H,0,1,1176,1355,0
63605,2015,60,1190,98,1440,88,H,0,1,1190,1440,0
63606,2015,60,1227,77,1464,71,H,0,1,1227,1464,0
63607,2015,60,1245,74,1410,54,H,0,0,1410,1245,0
63608,2015,60,1262,50,1127,40,H,0,0,1127,1262,0
63609,2015,60,1280,62,1199,55,H,0,0,1199,1280,0
63610,2015,60,1284,73,1145,68,A,0,1,1284,1145,0
63611,2015,60,1295,72,1331,66,H,0,0,1331,1295,0
63612,2015,60,1296,72,1415,67,H,1,1,1296,1415,0
63613,2015,60,1303,86,1377,77,A,0,0,1377,1303,0
63614,2015,60,1310,73,1264,61,H,0,1,1310,1264,0
63615,2015,60,1312,70,1420,55,A,0,1,1312,1420,0
63616,2015,60,1324,89,1434,75,H,1,1,1324,1434,0
63617,2015,60,1349,67,1427,52,H,0,1,1349,1427,0
63618,2015,60,1351,69,1265,59,A,0,1,1351,1265,0
63619,2015,60,1364,64,1436,57,H,0,0,1436,1364,0
63620,2015,60,1373,68,1193,67,A,0,0,1193,1373,0
63621,2015,60,1389,66,1346,60,A,0,1,1389,1346,0
63622,2015,60,1390,71,1450,56,H,0,0,1450,1390,0
63623,2015,60,1428,79,1425,55,H,0,1,1428,1425,0
63624,2015,60,1431,85,1317,71,A,0,0,1317,1431,0
63625,2015,60,1442,73,1236,67,H,0,0,1236,1442,0
63626,2015,60,1460,70,1178,57,H,0,0,1178,1460,0
63627,2015,61,1103,79,1164,62,H,0,0,1164,1103,0
63628,2015,61,1106,71,1212,50,H,0,1,1106,1212,0
63629,2015,61,1107,80,1263,56,H,0,0,1263,1107,0
63630,2015,61,1110,53,1221,49,H,0,0,1221,1110,0
63631,2015,61,1111,74,1117,73,A,0,1,1111,1117,0
63632,2015,61,1116,79,1430,46,H,0,1,1116,1430,0
63633,2015,61,1119,77,1259,53,A,0,1,1119,1259,0
63634,2015,61,1123,51,1126,48,H,0,0,1126,1123,0
63635,2015,61,1131,75,1250,56,H,0,0,1250,1131,0
63636,2015,61,1132,58,1152,35,H,0,1,1132,1152,0
63637,2015,61,1133,63,1356,44,H,0,1,1133,1356,0
63638,2015,61,1136,67,1254,63,A,0,1,1136,1254,0
63639,2015,61,1138,92,1165,73,H,0,1,1138,1165,0
63640,2015,61,1139,73,1385,69,A,0,0,1385,1139,0
63641,2015,61,1140,99,1362,68,A,0,1,1140,1362,0
63642,2015,61,1151,72,1202,60,H,0,1,1151,1202,0
63643,2015,61,1153,56,1374,50,H,0,0,1374,1153,0
63644,2015,61,1157,83,1149,74,H,0,0,1149,1157,0
63645,2015,61,1159,68,1137,62,H,0,1,1159,1137,0
63646,2015,61,1163,63,1196,59,A,0,1,1163,1196,0
63647,2015,61,1168,67,1370,55,H,0,1,1168,1370,0
63648,2015,61,1170,90,1381,75,H,0,1,1170,1381,0
63649,2015,61,1172,81,1350,67,H,0,1,1172,1350,0
63650,2015,61,1173,81,1182,55,H,0,1,1173,1182,0
63651,2015,61,1177,71,1462,68,H,0,0,1462,1177,0
63652,2015,61,1181,85,1130,62,H,0,1,1181,1130,0
63653,2015,61,1183,59,1240,50,H,1,0,1240,1183,0
63654,2015,61,1184,63,1354,52,H,0,1,1184,1354,0
63655,2015,61,1186,65,1226,57,H,0,0,1226,1186,0
63656,2015,61,1188,85,1399,62,H,0,1,1188,1399,0
63657,2015,61,1189,77,1180,67,A,0,0,1180,1189,0
63658,2015,61,1192,73,1148,67,A,0,1,1192,1148,0
63659,2015,61,1201,59,1361,57,H,0,1,1201,1361,0
63660,2015,61,1203,64,1386,60,A,0,1,1203,1386,0
63661,2015,61,1204,40,1402,36,H,0,0,1402,1204,0
63662,2015,61,1206,70,1247,62,H,0,1,1206,1247,0
63663,2015,61,1207,76,1166,61,H,0,0,1166,1207,0
63664,2015,61,1208,63,1313,50,H,0,0,1313,1208,0
63665,2015,61,1209,82,1114,69,H,0,0,1114,1209,0
63666,2015,61,1211,87,1339,75,A,0,1,1211,1339,0
63667,2015,61,1219,90,1457,87,A,2,0,1457,1219,0
63668,2015,61,1220,68,1423,56,A,0,1,1220,1423,0
63669,2015,61,1225,86,1451,84,H,0,1,1225,1451,0
63670,2015,61,1238,70,1105,67,A,0,1,1238,1105,0
63671,2015,61,1241,61,1406,52,H,0,0,1406,1241,0
63672,2015,61,1249,75,1311,62,H,0,0,1311,1249,0
63673,2015,61,1255,90,1347,79,H,2,1,1255,1347,0
63674,2015,61,1256,83,1379,70,A,0,1,1256,1379,0
63675,2015,61,1261,75,1366,59,H,0,0,1366,1261,0
63676,2015,61,1266,75,1344,66,H,0,0,1344,1266,0
63677,2015,61,1268,70,1278,58,H,0,0,1278,1268,0
63678,2015,61,1273,76,1422,55,A,0,0,1422,1273,0
63679,2015,61,1275,66,1282,61,H,0,0,1282,1275,0
63680,2015,61,1279,92,1122,63,H,0,1,1279,1122,0
63681,2015,61,1281,72,1252,60,H,0,1,1281,1252,0
63682,2015,61,1283,62,1179,37,H,0,1,1283,1179,0
63683,2015,61,1285,74,1315,63,H,0,1,1285,1315,0
63684,2015,61,1290,67,1115,63,A,0,0,1115,1290,0
63685,2015,61,1293,66,1287,57,A,0,0,1287,1293,0
63686,2015,61,1294,62,1286,54,A,0,0,1286,1294,0
63687,2015,61,1298,69,1248,65,A,0,1,1298,1248,0
63688,2015,61,1299,83,1167,70,H,0,0,1167,1299,0
63689,2015,61,1301,68,1338,50,H,0,0,1338,1301,0
63690,2015,61,1305,80,1102,62,H,0,1,1305,1102,0
63691,2015,61,1307,66,1161,53,H,0,1,1307,1161,0
63692,2015,61,1308,70,1414,67,H,0,0,1414,1308,0
63693,2015,61,1314,74,1155,50,A,0,0,1155,1314,0
63694,2015,61,1318,72,1174,53,A,0,0,1174,1318,0
63695,2015,61,1319,73,1340,60,A,0,1,1319,1340,0
63696,2015,61,1322,99,1223,78,A,0,1,1322,1223,0
63697,2015,61,1323,83,1210,76,H,2,1,1323,1210,0
63698,2015,61,1326,77,1228,61,H,0,0,1228,1326,0
63699,2015,61,1328,73,1124,63,H,0,0,1124,1328,0
63700,2015,61,1329,61,1243,47,H,0,1,1329,1243,0
63701,2015,61,1332,71,1333,59,H,0,0,1333,1332,0
63702,2015,61,1337,71,1334,61,H,0,0,1334,1337,0
63703,2015,61,1342,62,1251,58,A,0,0,1251,1342,0
63704,2015,61,1345,64,1276,51,H,0,0,1276,1345,0
63705,2015,61,1348,65,1387,53,A,0,1,1348,1387,0
63706,2015,61,1352,70,1291,45,H,0,0,1291,1352,0
63707,2015,61,1353,50,1336,46,H,0,0,1336,1353,0
63708,2015,61,1358,84,1230,78,H,0,1,1358,1230,0
63709,2015,61,1365,59,1360,56,H,0,0,1360,1365,0
63710,2015,61,1367,68,1214,54,H,0,0,1214,1367,0
63711,2015,61,1369,77,1398,62,A,0,1,1369,1398,0
63712,2015,61,1371,66,1437,61,H,1,1,1371,1437,0
63713,2015,61,1372,80,1270,75,A,0,1,1372,1270,0
63714,2015,61,1376,64,1235,60,N,0,0,1235,1376,0
63715,2015,61,1378,58,1187,50,H,0,1,1378,1187,0
63716,2015,61,1380,68,1341,56,H,0,1,1380,1341,0
63717,2015,61,1382,69,1269,55,A,0,1,1382,1269,0
63718,2015,61,1383,73,1357,71,A,0,0,1357,1383,0
63719,2015,61,1384,85,1447,68,H,0,1,1384,1447,0
63720,2015,61,1388,72,1258,63,A,0,1,1388,1258,0
63721,2015,61,1391,65,1197,60,H,0,0,1197,1391,0
63722,2015,61,1392,71,1306,61,H,0,0,1306,1392,0
63723,2015,61,1393,68,1439,66,A,0,0,1439,1393,0
63724,2015,61,1400,70,1403,61,A,0,1,1400,1403,0
63725,2015,61,1401,58,1216,49,H,0,1,1401,1216,0
63726,2015,61,1405,57,1297,55,A,0,0,1297,1405,0
63727,2015,61,1408,74,1272,66,A,0,0,1272,1408,0
63728,2015,61,1411,72,1108,55,A,0,0,1108,1411,0
63729,2015,61,1418,91,1407,64,H,0,1,1418,1407,0
63730,2015,61,1421,80,1205,55,H,0,1,1421,1205,0
63731,2015,61,1426,99,1375,87,H,0,0,1375,1426,0
63732,2015,61,1429,62,1129,61,A,0,0,1129,1429,0
63733,2015,61,1435,79,1463,74,H,2,1,1435,1463,0
63734,2015,61,1438,89,1274,80,A,2,1,1438,1274,0
63735,2015,61,1441,78,1154,70,H,0,1,1441,1154,0
63736,2015,61,1452,78,1395,67,A,0,0,1395,1452,0
63737,2015,61,1456,75,1158,45,H,0,0,1158,1456,0
63738,2015,61,1459,68,1359,65,A,0,0,1359,1459,0
63739,2015,61,1461,64,1363,59,A,0,1,1461,1363,0
63740,2015,62,1101,87,1146,70,H,0,0,1146,1101,0
63741,2015,62,1112,73,1113,49,H,0,1,1112,1113,0
63742,2015,62,1156,74,1227,69,A,0,0,1227,1156,0
63743,2015,62,1160,86,1425,65,H,0,0,1425,1160,0
63744,2015,62,1178,83,1454,67,H,0,0,1454,1178,0
63745,2015,62,1198,62,1194,60,A,0,1,1198,1194,0
63746,2015,62,1213,71,1415,69,H,0,1,1213,1415,0
63747,2015,62,1232,79,1191,75,H,1,1,1232,1191,0
63748,2015,62,1233,86,1373,72,A,0,0,1373,1233,0
63749,2015,62,1237,63,1236,58,A,0,0,1236,1237,0
63750,2015,62,1242,76,1424,61,H,0,1,1242,1424,0
63751,2015,62,1257,85,1448,76,A,0,1,1257,1448,0
63752,2015,62,1264,63,1145,60,A,0,0,1145,1264,0
63753,2015,62,1284,66,1310,50,A,0,0,1310,1284,0
63754,2015,62,1295,72,1355,69,H,0,0,1355,1295,0
63755,2015,62,1320,67,1260,58,H,0,0,1260,1320,0
63756,2015,62,1330,61,1150,54,A,0,1,1330,1150,0
63757,2015,62,1377,74,1176,69,A,0,1,1377,1176,0
63758,2015,62,1389,79,1265,67,H,0,0,1265,1389,0
63759,2015,62,1390,68,1449,60,H,1,0,1449,1390,0
63760,2015,62,1396,84,1416,78,H,0,0,1416,1396,0
63761,2015,62,1409,72,1222,54,H,0,0,1222,1409,0
63762,2015,62,1412,54,1292,49,A,0,1,1412,1292,0
63763,2015,62,1427,71,1317,61,A,0,0,1317,1427,0
63764,2015,62,1428,71,1417,39,H,0,1,1428,1417,0
63765,2015,62,1431,66,1349,57,A,0,0,1349,1431,0
63766,2015,62,1433,75,1200,58,A,0,0,1200,1433,0
63767,2015,62,1434,79,1464,64,H,0,1,1434,1464,0
63768,2015,62,1442,80,1303,78,H,0,0,1303,1442,0
63769,2015,62,1443,81,1267,62,H,0,1,1443,1267,0
63770,2015,62,1450,69,1143,66,A,0,0,1143,1450,0
63771,2015,62,1455,70,1229,62,H,0,1,1455,1229,0
63772,2015,62,1458,81,1321,58,A,0,0,1321,1458,0
63773,2015,63,1105,67,1212,46,H,0,1,1105,1212,0
63774,2015,63,1106,72,1238,52,H,0,0,1238,1106,0
63775,2015,63,1108,68,1341,62,H,0,1,1108,1341,0
63776,2015,63,1135,58,1262,49,H,0,1,1135,1262,0
63777,2015,63,1149,74,1144,71,H,0,0,1144,1149,0
63778,2015,63,1154,85,1422,83,A,1,0,1422,1154,0
63779,2015,63,1190,76,1359,74,A,0,1,1190,1359,0
63780,2015,63,1192,75,1254,69,A,0,1,1192,1254,0
63781,2015,63,1220,71,1174,58,H,0,0,1174,1220,0
63782,2015,63,1223,68,1270,56,A,0,1,1223,1270,0
63783,2015,63,1234,70,1304,59,H,0,0,1304,1234,0
63784,2015,63,1241,61,1158,50,A,0,1,1241,1158,0
63785,2015,63,1273,85,1440,75,A,0,0,1440,1273,0
63786,2015,63,1277,70,1231,50,H,0,1,1277,1231,0
63787,2015,63,1309,72,1249,67,H,0,0,1249,1309,0
63788,2015,63,1323,71,1314,70,A,0,0,1314,1323,0
63789,2015,63,1328,70,1400,49,A,0,0,1400,1328,0
63790,2015,63,1351,62,1193,46,A,0,0,1193,1351,0
63791,2015,63,1357,75,1148,66,H,0,0,1148,1357,0
63792,2015,63,1358,75,1322,64,H,0,0,1322,1358,0
63793,2015,63,1364,63,1195,50,H,0,1,1364,1195,0
63794,2015,63,1372,81,1368,66,H,0,1,1372,1368,0
63795,2015,63,1375,72,1114,69,A,0,0,1114,1375,0
63796,2015,63,1383,63,1136,47,H,0,1,1383,1136,0
63797,2015,63,1384,66,1352,59,H,0,0,1352,1384,0
63798,2015,63,1402,77,1209,74,A,2,1,1402,1209,0
63799,2015,63,1406,57,1189,53,H,0,0,1189,1406,0
63800,2015,63,1407,71,1426,66,H,0,0,1426,1407,0
63801,2015,63,1411,59,1380,58,A,0,0,1380,1411,0
63802,2015,63,1418,80,1111,64,A,0,0,1111,1418,0
63803,2015,63,1419,70,1117,61,H,0,1,1419,1117,0
63804,2015,63,1423,75,1318,68,A,0,1,1423,1318,0
63805,2015,63,1441,72,1202,53,H,0,0,1202,1441,0
63806,2015,63,1447,85,1291,83,H,2,0,1291,1447,0
63807,2015,63,1452,78,1403,67,A,0,1,1452,1403,0
63808,2015,63,1453,79,1460,55,H,0,1,1453,1460,0
63809,2015,63,1456,73,1180,47,A,0,1,1456,1180,0
63810,2015,63,1459,68,1151,64,A,0,0,1151,1459,0
63811,2015,64,1103,72,1444,52,H,0,0,1444,1103,0
63812,2015,64,1104,65,1401,44,H,0,1,1104,1401,0
63813,2015,64,1107,64,1306,62,A,0,0,1306,1107,0
63814,2015,64,1116,79,1208,75,A,0,1,1116,1208,0
63815,2015,64,1141,65,1405,62,A,0,1,1141,1405,0
63816,2015,64,1153,69,1187,48,H,0,1,1153,1187,0
63817,2015,64,1163,58,1378,44,A,0,0,1378,1163,0
63818,2015,64,1199,86,1439,75,H,0,0,1439,1199,0
63819,2015,64,1203,75,1387,72,H,0,1,1203,1387,0
63820,2015,64,1207,65,1266,59,H,0,1,1207,1266,0
63821,2015,64,1233,81,1346,73,H,0,1,1233,1346,0
63822,2015,64,1235,63,1329,61,H,0,1,1235,1329,0
63823,2015,64,1239,79,1197,56,A,0,0,1197,1239,0
63824,2015,64,1246,89,1279,86,H,1,0,1279,1246,0
63825,2015,64,1276,73,1336,64,A,0,0,1336,1276,0
63826,2015,64,1326,74,1278,72,A,1,1,1326,1278,0
63827,2015,64,1338,61,1130,60,A,1,1,1338,1130,0
63828,2015,64,1343,71,1313,61,H,0,1,1343,1313,0
63829,2015,64,1344,66,1139,62,A,0,0,1139,1344,0
63830,2015,64,1361,56,1307,42,H,0,1,1361,1307,0
63831,2015,64,1367,61,1282,49,A,0,1,1367,1282,0
63832,2015,64,1388,78,1288,52,H,0,1,1388,1288,0
63833,2015,64,1392,70,1162,61,A,0,0,1162,1392,0
63834,2015,64,1394,77,1146,70,A,0,0,1146,1394,0
63835,2015,64,1416,79,1222,78,A,1,0,1222,1416,0
63836,2015,64,1435,64,1120,52,H,0,0,1120,1435,0
63837,2015,64,1437,90,1385,72,A,0,1,1437,1385,0
63838,2015,65,1102,78,1363,56,H,0,1,1102,1363,0
63839,2015,65,1123,60,1185,59,A,1,1,1123,1185,0
63840,2015,65,1125,73,1188,69,H,0,1,1125,1188,0
63841,2015,65,1131,70,1298,64,A,0,1,1131,1298,0
63842,2015,65,1132,66,1245,64,A,0,0,1245,1132,0
63843,2015,65,1137,79,1248,69,H,0,0,1248,1137,0
63844,2015,65,1138,79,1275,72,A,0,1,1138,1275,0
63845,2015,65,1142,61,1218,57,A,1,1,1142,1218,0
63846,2015,65,1159,74,1221,60,H,0,1,1159,1221,0
63847,2015,65,1177,70,1166,60,A,0,0,1166,1177,0
63848,2015,65,1181,73,1448,65,A,0,1,1181,1448,0
63849,2015,65,1182,71,1386,68,H,0,0,1386,1182,0
63850,2015,65,1183,64,1398,57,A,0,0,1398,1183,0
63851,2015,65,1196,72,1376,68,A,0,1,1196,1376,0
63852,2015,65,1201,61,1429,52,H,0,1,1201,1429,0
63853,2015,65,1216,69,1127,59,H,0,1,1216,1127,0
63854,2015,65,1228,64,1268,57,H,0,0,1268,1228,0
63855,2015,65,1229,81,1179,45,H,0,0,1179,1229,0
63856,2015,65,1232,71,1283,56,H,0,0,1283,1232,0
63857,2015,65,1242,56,1124,55,A,0,1,1242,1124,0
63858,2015,65,1243,58,1395,53,H,0,1,1243,1395,0
63859,2015,65,1250,71,1119,60,A,0,0,1119,1250,0
63860,2015,65,1257,58,1155,52,H,0,1,1257,1155,0
63861,2015,65,1259,56,1110,53,H,1,0,1110,1259,0
63862,2015,65,1260,71,1191,70,A,0,1,1260,1191,0
63863,2015,65,1262,73,1420,61,A,1,0,1420,1262,0
63864,2015,65,1264,68,1389,63,H,0,1,1264,1389,0
63865,2015,65,1269,71,1247,65,A,0,1,1269,1247,0
63866,2015,65,1296,70,1325,60,A,0,0,1325,1296,0
63867,2015,65,1305,64,1424,62,A,0,1,1305,1424,0
63868,2015,65,1312,69,1271,60,H,0,1,1312,1271,0
63869,2015,65,1320,55,1356,39,H,0,1,1320,1356,0
63870,2015,65,1331,69,1237,61,H,1,1,1331,1237,0
63871,2015,65,1348,68,1200,65,H,0,1,1348,1200,0
63872,2015,65,1355,75,1442,44,H,0,0,1442,1355,0
63873,2015,65,1393,46,1210,45,A,0,1,1393,1210,0
63874,2015,65,1396,64,1408,56,A,0,1,1396,1408,0
63875,2015,65,1397,61,1280,47,A,0,0,1280,1397,0
63876,2015,65,1413,71,1169,61,H,0,1,1413,1169,0
63877,2015,65,1425,71,1143,57,H,0,1,1425,1143,0
63878,2015,65,1428,74,1160,49,H,0,1,1428,1160,0
63879,2015,65,1433,71,1172,65,H,0,1,1433,1172,0
63880,2015,65,1436,68,1263,54,A,0,1,1436,1263,0
63881,2015,65,1438,61,1301,51,H,0,1,1438,1301,0
63882,2015,65,1455,63,1133,43,H,0,0,1133,1455,0
63883,2015,65,1458,62,1345,55,H,0,0,1345,1458,0
63884,2015,65,1461,60,1161,54,A,0,0,1161,1461,0
63885,2015,65,1462,69,1371,58,H,0,0,1371,1462,0
63886,2015,66,1112,80,1332,62,A,0,1,1112,1332,0
63887,2015,66,1136,80,1384,54,H,0,1,1136,1384,0
63888,2015,66,1145,67,1265,52,A,0,0,1265,1145,0
63889,2015,66,1151,66,1441,60,H,0,1,1151,1441,0
63890,2015,66,1154,77,1359,67,H,0,1,1154,1359,0
63891,2015,66,1156,65,1324,61,H,0,0,1324,1156,0
63892,2015,66,1157,76,1255,70,H,0,0,1255,1157,0
63893,2015,66,1165,70,1224,60,H,0,0,1224,1165,0
63894,2015,66,1170,63,1315,61,A,0,0,1315,1170,0
63895,2015,66,1173,78,1382,61,A,0,1,1173,1382,0
63896,2015,66,1180,55,1406,41,A,0,0,1406,1180,0
63897,2015,66,1184,66,1404,58,A,0,1,1184,1404,0
63898,2015,66,1189,85,1456,79,H,0,1,1189,1456,0
63899,2015,66,1190,71,1273,70,H,0,1,1190,1273,0
63900,2015,66,1202,71,1422,64,H,0,1,1202,1422,0
63901,2015,66,1204,73,1117,61,A,0,0,1117,1204,0
63902,2015,66,1205,88,1347,85,H,2,0,1347,1205,0
63903,2015,66,1211,88,1362,57,H,0,1,1211,1362,0
63904,2015,66,1219,72,1149,61,H,0,0,1149,1219,0
63905,2015,66,1220,71,1158,66,A,0,0,1158,1220,0
63906,2015,66,1226,70,1286,61,H,0,1,1226,1286,0
63907,2015,66,1236,69,1176,53,H,0,0,1176,1236,0
63908,2015,66,1240,71,1122,59,H,0,0,1122,1240,0
63909,2015,66,1253,88,1414,82,A,0,1,1253,1414,0
63910,2015,66,1254,82,1357,81,H,2,0,1357,1254,0
63911,2015,66,1256,58,1431,45,A,0,1,1256,1431,0
63912,2015,66,1277,75,1234,61,A,0,1,1277,1234,0
63913,2015,66,1281,74,1261,67,H,1,1,1281,1261,0
63914,2015,66,1287,70,1369,57,A,0,0,1369,1287,0
63915,2015,66,1291,82,1148,51,H,0,1,1291,1148,0
63916,2015,66,1292,65,1198,52,H,0,0,1198,1292,0
63917,2015,66,1293,83,1399,67,A,0,0,1399,1293,0
63918,2015,66,1294,90,1340,85,H,0,0,1340,1294,0
63919,2015,66,1295,75,1303,72,A,0,0,1303,1295,0
63920,2015,66,1304,65,1353,49,H,0,0,1353,1304,0
63921,2015,66,1306,68,1135,61,H,0,0,1135,1306,0
63922,2015,66,1318,65,1241,59,A,0,1,1318,1241,0
63923,2015,66,1330,72,1267,51,A,0,1,1330,1267,0
63924,2015,66,1333,55,1113,47,H,0,1,1333,1113,0
63925,2015,66,1337,67,1140,61,A,0,0,1140,1337,0
63926,2015,66,1339,78,1365,61,H,0,0,1365,1339,0
63927,2015,66,1350,75,1206,65,H,0,1,1350,1206,0
63928,2015,66,1352,77,1447,73,A,0,0,1447,1352,0
63929,2015,66,1360,59,1258,50,H,0,0,1258,1360,0
63930,2015,66,1373,79,1310,69,H,0,0,1310,1373,0
63931,2015,66,1374,73,1272,59,H,0,1,1374,1272,0
63932,2015,66,1375,104,1111,95,H,0,0,1111,1375,0
63933,2015,66,1383,78,1192,69,A,0,1,1383,1192,0
63934,2015,66,1402,77,1114,74,H,2,1,1402,1114,0
63935,2015,66,1412,66,1194,57,H,0,0,1194,1412,0
63936,2015,66,1415,84,1168,78,H,1,1,1415,1168,0
63937,2015,66,1417,86,1390,81,H,2,0,1390,1417,0
63938,2015,66,1418,84,1209,80,H,0,1,1418,1209,0
63939,2015,66,1419,76,1426,73,A,1,1,1419,1426,0
63940,2015,66,1421,71,1251,54,H,0,0,1251,1421,0
63941,2015,66,1423,74,1174,73,H,1,0,1174,1423,0
63942,2015,66,1427,77,1379,57,H,0,0,1379,1427,0
63943,2015,66,1434,85,1227,56,H,0,1,1434,1227,0
63944,2015,66,1443,74,1150,66,H,0,0,1150,1443,0
63945,2015,66,1451,68,1285,60,H,0,1,1451,1285,0
63946,2015,66,1457,57,1342,56,A,0,1,1457,1342,0
63947,2015,66,1459,75,1440,70,H,0,0,1440,1459,0
63948,2015,66,1460,70,1464,61,A,0,1,1460,1464,0
63949,2015,67,1312,78,1463,71,H,0,0,1463,1312,0
63950,2015,67,1346,68,1284,64,A,0,1,1346,1284,0
63951,2015,67,1405,84,1103,67,H,0,0,1103,1405,0
63952,2015,67,1453,79,1454,63,A,0,0,1454,1453,0
63953,2015,68,1101,71,1311,54,H,0,0,1311,1101,0
63954,2015,68,1104,56,1397,38,A,0,1,1104,1397,0
63955,2015,68,1105,86,1290,73,A,0,0,1290,1105,0
63956,2015,68,1106,74,1115,71,A,0,0,1115,1106,0
63957,2015,68,1107,64,1262,51,A,0,0,1262,1107,0
63958,2015,68,1110,71,1159,69,H,2,0,1159,1110,0
63959,2015,68,1114,64,1111,46,H,0,1,1114,1111,0
63960,2015,68,1116,82,1435,70,H,0,1,1116,1435,0
63961,2015,68,1120,85,1281,79,H,0,1,1120,1281,0
63962,2015,68,1123,83,1141,65,H,0,0,1141,1123,0
63963,2015,68,1124,66,1395,59,A,1,0,1395,1124,0
63964,2015,68,1127,65,1263,46,H,0,0,1263,1127,0
63965,2015,68,1132,69,1325,54,H,0,1,1132,1325,0
63966,2015,68,1136,73,1192,60,H,0,0,1192,1136,0
63967,2015,68,1139,88,1462,76,H,0,1,1139,1462,0
63968,2015,68,1140,85,1258,72,H,0,1,1140,1258,0
63969,2015,68,1149,68,1255,54,H,0,0,1255,1149,0
63970,2015,68,1150,77,1267,72,A,0,1,1150,1267,0
63971,2015,68,1151,74,1190,71,A,1,1,1151,1190,0
63972,2015,68,1155,71,1338,62,A,0,1,1155,1338,0
63973,2015,68,1157,69,1251,54,A,0,0,1251,1157,0
63974,2015,68,1161,92,1102,87,A,0,0,1102,1161,0
63975,2015,68,1163,62,1153,56,H,0,1,1163,1153,0
63976,2015,68,1172,89,1387,54,H,0,1,1172,1387,0
63977,2015,68,1173,76,1200,58,A,0,0,1200,1173,0
63978,2015,68,1174,64,1158,58,A,0,0,1158,1174,0
63979,2015,68,1178,74,1324,54,H,0,0,1324,1178,0
63980,2015,68,1183,84,1125,73,H,0,1,1183,1125,0
63981,2015,68,1184,68,1369,55,A,0,1,1184,1369,0
63982,2015,68,1186,89,1225,86,A,0,0,1225,1186,0
63983,2015,68,1188,45,1398,38,H,0,0,1398,1188,0
63984,2015,68,1191,66,1133,56,A,0,0,1133,1191,0
63985,2015,68,1195,72,1391,50,H,0,1,1195,1391,0
63986,2015,68,1196,72,1280,47,H,0,0,1280,1196,0
63987,2015,68,1201,69,1305,66,A,0,1,1201,1305,0
63988,2015,68,1204,81,1375,73,A,0,0,1375,1204,0
63989,2015,68,1205,65,1457,64,H,0,0,1457,1205,0
63990,2015,68,1209,77,1407,72,H,0,1,1209,1407,0
63991,2015,68,1211,79,1365,57,H,0,0,1365,1211,0
63992,2015,68,1213,73,1167,65,H,0,0,1167,1213,0
63993,2015,68,1214,58,1126,56,A,0,0,1126,1214,0
63994,2015,68,1217,57,1171,46,A,0,0,1171,1217,0
63995,2015,68,1218,83,1169,68,H,0,1,1218,1169,0
63996,2015,68,1219,69,1144,62,H,0,0,1144,1219,0
63997,2015,68,1220,79,1189,61,A,0,1,1220,1189,0
63998,2015,68,1221,65,1137,62,H,1,0,1137,1221,0
63999,2015,68,1224,71,1164,69,H,0,1,1224,1164,0
64000,2015,68,1231,69,1326,66,H,0,0,1326,1231,0
