,Id,Pred,Season,team0,team1,wins0,wins1
7040,2015_1124_1173,0.5,2015,1124,1173,23,25
7041,2015_1124_1181,0.5,2015,1124,1181,23,29
7042,2015_1124_1186,0.5,2015,1124,1186,23,23
7043,2015_1124_1207,0.5,2015,1124,1207,23,21
7044,2015_1124_1208,0.5,2015,1124,1208,23,21
7045,2015_1124_1209,0.5,2015,1124,1209,23,23
7046,2015_1124_1211,0.5,2015,1124,1211,23,31
7047,2015_1124_1214,0.5,2015,1124,1214,23,16
7048,2015_1124_1217,0.5,2015,1124,1217,23,20
7049,2015_1124_1231,0.5,2015,1124,1231,23,20
7050,2015_1124_1234,0.5,2015,1124,1234,23,21
7051,2015_1124_1235,0.5,2015,1124,1235,23,25
7052,2015_1124_1242,0.5,2015,1124,1242,23,26
7053,2015_1124_1246,0.5,2015,1124,1246,23,34
7054,2015_1124_1248,0.5,2015,1124,1248,23,19
7055,2015_1124_1257,0.5,2015,1124,1257,23,24
7056,2015_1124_1261,0.5,2015,1124,1261,23,22
7057,2015_1124_1264,0.5,2015,1124,1264,23,19
7058,2015_1124_1268,0.5,2015,1124,1268,23,27
7059,2015_1124_1277,0.5,2015,1124,1277,23,23
7060,2015_1124_1279,0.5,2015,1124,1279,23,20
7061,2015_1124_1295,0.5,2015,1124,1295,23,21
7062,2015_1124_1301,0.5,2015,1124,1301,23,20
7063,2015_1124_1308,0.5,2015,1124,1308,23,21
7064,2015_1124_1314,0.5,2015,1124,1314,23,24
7065,2015_1124_1316,0.5,2015,1124,1316,23,20
7066,2015_1124_1318,0.5,2015,1124,1318,23,23
7067,2015_1124_1320,0.5,2015,1124,1320,23,30
7068,2015_1124_1323,0.5,2015,1124,1323,23,29
7069,2015_1124_1326,0.5,2015,1124,1326,23,23
7070,2015_1124_1328,0.5,2015,1124,1328,23,22
7071,2015_1124_1329,0.5,2015,1124,1329,23,17
7072,2015_1124_1332,0.5,2015,1124,1332,23,24
7073,2015_1124_1344,0.5,2015,1124,1344,23,22
7074,2015_1124_1345,0.5,2015,1124,1345,23,21
7075,2015_1124_1352,0.5,2015,1124,1352,23,19
7076,2015_1124_1361,0.5,2015,1124,1361,23,25
7077,2015_1124_1372,0.5,2015,1124,1372,23,26
7078,2015_1124_1374,0.5,2015,1124,1374,23,26
7079,2015_1124_1385,0.5,2015,1124,1385,23,20
7080,2015_1124_1400,0.5,2015,1124,1400,23,20
7081,2015_1124_1411,0.5,2015,1124,1411,23,22
7082,2015_1124_1412,0.5,2015,1124,1412,23,18
7083,2015_1124_1414,0.5,2015,1124,1414,23,19
7084,2015_1124_1417,0.5,2015,1124,1417,23,20
7085,2015_1124_1428,0.5,2015,1124,1428,23,23
7086,2015_1124_1433,0.5,2015,1124,1433,23,26
7087,2015_1124_1434,0.5,2015,1124,1434,23,25
7088,2015_1124_1437,0.5,2015,1124,1437,23,32
7089,2015_1124_1438,0.5,2015,1124,1438,23,29
7090,2015_1124_1452,0.5,2015,1124,1452,23,23
7091,2015_1124_1455,0.5,2015,1124,1455,23,27
7092,2015_1124_1458,0.5,2015,1124,1458,23,31
7093,2015_1124_1459,0.5,2015,1124,1459,23,26
7094,2015_1124_1461,0.5,2015,1124,1461,23,23
7095,2015_1124_1462,0.5,2015,1124,1462,23,21
7096,2015_1125_1129,0.5,2015,1125,1129,21,23
7097,2015_1125_1138,0.5,2015,1125,1138,21,23
7098,2015_1125_1139,0.5,2015,1125,1139,21,22
7099,2015_1125_1140,0.5,2015,1125,1140,21,23
7100,2015_1125_1153,0.5,2015,1125,1153,21,22
7101,2015_1125_1157,0.5,2015,1125,1157,21,20
7102,2015_1125_1172,0.5,2015,1125,1172,21,23
7103,2015_1125_1173,0.5,2015,1125,1173,21,25
7104,2015_1125_1181,0.5,2015,1125,1181,21,29
7105,2015_1125_1186,0.5,2015,1125,1186,21,23
7106,2015_1125_1207,0.5,2015,1125,1207,21,21
7107,2015_1125_1208,0.5,2015,1125,1208,21,21
7108,2015_1125_1209,0.5,2015,1125,1209,21,23
7109,2015_1125_1211,0.5,2015,1125,1211,21,31
7110,2015_1125_1214,0.5,2015,1125,1214,21,16
7111,2015_1125_1217,0.5,2015,1125,1217,21,20
7112,2015_1125_1231,0.5,2015,1125,1231,21,20
7113,2015_1125_1234,0.5,2015,1125,1234,21,21
7114,2015_1125_1235,0.5,2015,1125,1235,21,25
7115,2015_1125_1242,0.5,2015,1125,1242,21,26
7116,2015_1125_1246,0.5,2015,1125,1246,21,34
7117,2015_1125_1248,0.5,2015,1125,1248,21,19
7118,2015_1125_1257,0.5,2015,1125,1257,21,24
7119,2015_1125_1261,0.5,2015,1125,1261,21,22
7120,2015_1125_1264,0.5,2015,1125,1264,21,19
7121,2015_1125_1268,0.5,2015,1125,1268,21,27
7122,2015_1125_1277,0.5,2015,1125,1277,21,23
7123,2015_1125_1279,0.5,2015,1125,1279,21,20
7124,2015_1125_1295,0.5,2015,1125,1295,21,21
7125,2015_1125_1301,0.5,2015,1125,1301,21,20
7126,2015_1125_1308,0.5,2015,1125,1308,21,21
7127,2015_1125_1314,0.5,2015,1125,1314,21,24
7128,2015_1125_1316,0.5,2015,1125,1316,21,20
7129,2015_1125_1318,0.5,2015,1125,1318,21,23
7130,2015_1125_1320,0.5,2015,1125,1320,21,30
7131,2015_1125_1323,0.5,2015,1125,1323,21,29
7132,2015_1125_1326,0.5,2015,1125,1326,21,23
7133,2015_1125_1328,0.5,2015,1125,1328,21,22
7134,2015_1125_1329,0.5,2015,1125,1329,21,17
7135,2015_1125_1332,0.5,2015,1125,1332,21,24
7136,2015_1125_1344,0.5,2015,1125,1344,21,22
7137,2015_1125_1345,0.5,2015,1125,1345,21,21
7138,2015_1125_1352,0.5,2015,1125,1352,21,19
7139,2015_1125_1361,0.5,2015,1125,1361,21,25
7140,2015_1125_1372,0.5,2015,1125,1372,21,26
7141,2015_1125_1374,0.5,2015,1125,1374,21,26
7142,2015_1125_1385,0.5,2015,1125,1385,21,20
7143,2015_1125_1400,0.5,2015,1125,1400,21,20
7144,2015_1125_1411,0.5,2015,1125,1411,21,22
7145,2015_1125_1412,0.5,2015,1125,1412,21,18
7146,2015_1125_1414,0.5,2015,1125,1414,21,19
7147,2015_1125_1417,0.5,2015,1125,1417,21,20
7148,2015_1125_1428,0.5,2015,1125,1428,21,23
7149,2015_1125_1433,0.5,2015,1125,1433,21,26
7150,2015_1125_1434,0.5,2015,1125,1434,21,25
7151,2015_1125_1437,0.5,2015,1125,1437,21,32
7152,2015_1125_1438,0.5,2015,1125,1438,21,29
7153,2015_1125_1452,0.5,2015,1125,1452,21,23
7154,2015_1125_1455,0.5,2015,1125,1455,21,27
7155,2015_1125_1458,0.5,2015,1125,1458,21,31
7156,2015_1125_1459,0.5,2015,1125,1459,21,26
7157,2015_1125_1461,0.5,2015,1125,1461,21,23
7158,2015_1125_1462,0.5,2015,1125,1462,21,21
7159,2015_1129_1138,0.5,2015,1129,1138,23,23
7160,2015_1129_1139,0.5,2015,1129,1139,23,22
7161,2015_1129_1140,0.5,2015,1129,1140,23,23
7162,2015_1129_1153,0.5,2015,1129,1153,23,22
7163,2015_1129_1157,0.5,2015,1129,1157,23,20
7164,2015_1129_1172,0.5,2015,1129,1172,23,23
7165,2015_1129_1173,0.5,2015,1129,1173,23,25
7166,2015_1129_1181,0.5,2015,1129,1181,23,29
7167,2015_1129_1186,0.5,2015,1129,1186,23,23
7168,2015_1129_1207,0.5,2015,1129,1207,23,21
7169,2015_1129_1208,0.5,2015,1129,1208,23,21
7170,2015_1129_1209,0.5,2015,1129,1209,23,23
7171,2015_1129_1211,0.5,2015,1129,1211,23,31
7172,2015_1129_1214,0.5,2015,1129,1214,23,16
7173,2015_1129_1217,0.5,2015,1129,1217,23,20
7174,2015_1129_1231,0.5,2015,1129,1231,23,20
7175,2015_1129_1234,0.5,2015,1129,1234,23,21
7176,2015_1129_1235,0.5,2015,1129,1235,23,25
7177,2015_1129_1242,0.5,2015,1129,1242,23,26
7178,2015_1129_1246,0.5,2015,1129,1246,23,34
7179,2015_1129_1248,0.5,2015,1129,1248,23,19
7180,2015_1129_1257,0.5,2015,1129,1257,23,24
7181,2015_1129_1261,0.5,2015,1129,1261,23,22
7182,2015_1129_1264,0.5,2015,1129,1264,23,19
7183,2015_1129_1268,0.5,2015,1129,1268,23,27
7184,2015_1129_1277,0.5,2015,1129,1277,23,23
7185,2015_1129_1279,0.5,2015,1129,1279,23,20
7186,2015_1129_1295,0.5,2015,1129,1295,23,21
7187,2015_1129_1301,0.5,2015,1129,1301,23,20
7188,2015_1129_1308,0.5,2015,1129,1308,23,21
7189,2015_1129_1314,0.5,2015,1129,1314,23,24
7190,2015_1129_1316,0.5,2015,1129,1316,23,20
7191,2015_1129_1318,0.5,2015,1129,1318,23,23
7192,2015_1129_1320,0.5,2015,1129,1320,23,30
7193,2015_1129_1323,0.5,2015,1129,1323,23,29
7194,2015_1129_1326,0.5,2015,1129,1326,23,23
7195,2015_1129_1328,0.5,2015,1129,1328,23,22
7196,2015_1129_1329,0.5,2015,1129,1329,23,17
7197,2015_1129_1332,0.5,2015,1129,1332,23,24
7198,2015_1129_1344,0.5,2015,1129,1344,23,22
7199,2015_1129_1345,0.5,2015,1129,1345,23,21
7200,2015_1129_1352,0.5,2015,1129,1352,23,19
7201,2015_1129_1361,0.5,2015,1129,1361,23,25
7202,2015_1129_1372,0.5,2015,1129,1372,23,26
7203,2015_1129_1374,0.5,2015,1129,1374,23,26
7204,2015_1129_1385,0.5,2015,1129,1385,23,20
7205,2015_1129_1400,0.5,2015,1129,1400,23,20
7206,2015_1129_1411,0.5,2015,1129,1411,23,22
7207,2015_1129_1412,0.5,2015,1129,1412,23,18
7208,2015_1129_1414,0.5,2015,1129,1414,23,19
7209,2015_1129_1417,0.5,2015,1129,1417,23,20
7210,2015_1129_1428,0.5,2015,1129,1428,23,23
7211,2015_1129_1433,0.5,2015,1129,1433,23,26
7212,2015_1129_1434,0.5,2015,1129,1434,23,25
7213,2015_1129_1437,0.5,2015,1129,1437,23,32
7214,2015_1129_1438,0.5,2015,1129,1438,23,29
7215,2015_1129_1452,0.5,2015,1129,1452,23,23
7216,2015_1129_1455,0.5,2015,1129,1455,23,27
7217,2015_1129_1458,0.5,2015,1129,1458,23,31
7218,2015_1129_1459,0.5,2015,1129,1459,23,26
7219,2015_1129_1461,0.5,2015,1129,1461,23,23
7220,2015_1129_1462,0.5,2015,1129,1462,23,21
7221,2015_1138_1139,0.5,2015,1138,1139,23,22
7222,2015_1138_1140,0.5,2015,1138,1140,23,23
7223,2015_1138_1153,0.5,2015,1138,1153,23,22
7224,2015_1138_1157,0.5,2015,1138,1157,23,20
7225,2015_1138_1172,0.5,2015,1138,1172,23,23
7226,2015_1138_1173,0.5,2015,1138,1173,23,25
7227,2015_1138_1181,0.5,2015,1138,1181,23,29
7228,2015_1138_1186,0.5,2015,1138,1186,23,23
7229,2015_1138_1207,0.5,2015,1138,1207,23,21
7230,2015_1138_1208,0.5,2015,1138,1208,23,21
7231,2015_1138_1209,0.5,2015,1138,1209,23,23
7232,2015_1138_1211,0.5,2015,1138,1211,23,31
7233,2015_1138_1214,0.5,2015,1138,1214,23,16
7234,2015_1138_1217,0.5,2015,1138,1217,23,20
7235,2015_1138_1231,0.5,2015,1138,1231,23,20
7236,2015_1138_1234,0.5,2015,1138,1234,23,21
7237,2015_1138_1235,0.5,2015,1138,1235,23,25
7238,2015_1138_1242,0.5,2015,1138,1242,23,26
7239,2015_1138_1246,0.5,2015,1138,1246,23,34
7240,2015_1138_1248,0.5,2015,1138,1248,23,19
7241,2015_1138_1257,0.5,2015,1138,1257,23,24
7242,2015_1138_1261,0.5,2015,1138,1261,23,22
7243,2015_1138_1264,0.5,2015,1138,1264,23,19
7244,2015_1138_1268,0.5,2015,1138,1268,23,27
7245,2015_1138_1277,0.5,2015,1138,1277,23,23
7246,2015_1138_1279,0.5,2015,1138,1279,23,20
7247,2015_1138_1295,0.5,2015,1138,1295,23,21
7248,2015_1138_1301,0.5,2015,1138,1301,23,20
7249,2015_1138_1308,0.5,2015,1138,1308,23,21
7250,2015_1138_1314,0.5,2015,1138,1314,23,24
7251,2015_1138_1316,0.5,2015,1138,1316,23,20
7252,2015_1138_1318,0.5,2015,1138,1318,23,23
7253,2015_1138_1320,0.5,2015,1138,1320,23,30
7254,2015_1138_1323,0.5,2015,1138,1323,23,29
7255,2015_1138_1326,0.5,2015,1138,1326,23,23
7256,2015_1138_1328,0.5,2015,1138,1328,23,22
7257,2015_1138_1329,0.5,2015,1138,1329,23,17
7258,2015_1138_1332,0.5,2015,1138,1332,23,24
7259,2015_1138_1344,0.5,2015,1138,1344,23,22
7260,2015_1138_1345,0.5,2015,1138,1345,23,21
7261,2015_1138_1352,0.5,2015,1138,1352,23,19
7262,2015_1138_1361,0.5,2015,1138,1361,23,25
7263,2015_1138_1372,0.5,2015,1138,1372,23,26
7264,2015_1138_1374,0.5,2015,1138,1374,23,26
7265,2015_1138_1385,0.5,2015,1138,1385,23,20
7266,2015_1138_1400,0.5,2015,1138,1400,23,20
7267,2015_1138_1411,0.5,2015,1138,1411,23,22
7268,2015_1138_1412,0.5,2015,1138,1412,23,18
7269,2015_1138_1414,0.5,2015,1138,1414,23,19
7270,2015_1138_1417,0.5,2015,1138,1417,23,20
7271,2015_1138_1428,0.5,2015,1138,1428,23,23
7272,2015_1138_1433,0.5,2015,1138,1433,23,26
7273,2015_1138_1434,0.5,2015,1138,1434,23,25
7274,2015_1138_1437,0.5,2015,1138,1437,23,32
7275,2015_1138_1438,0.5,2015,1138,1438,23,29
7276,2015_1138_1452,0.5,2015,1138,1452,23,23
7277,2015_1138_1455,0.5,2015,1138,1455,23,27
7278,2015_1138_1458,0.5,2015,1138,1458,23,31
7279,2015_1138_1459,0.5,2015,1138,1459,23,26
7280,2015_1138_1461,0.5,2015,1138,1461,23,23
7281,2015_1138_1462,0.5,2015,1138,1462,23,21
7282,2015_1139_1140,0.5,2015,1139,1140,22,23
7283,2015_1139_1153,0.5,2015,1139,1153,22,22
7284,2015_1139_1157,0.5,2015,1139,1157,22,20
7285,2015_1139_1172,0.5,2015,1139,1172,22,23
7286,2015_1139_1173,0.5,2015,1139,1173,22,25
7287,2015_1139_1181,0.5,2015,1139,1181,22,29
7288,2015_1139_1186,0.5,2015,1139,1186,22,23
7289,2015_1139_1207,0.5,2015,1139,1207,22,21
7290,2015_1139_1208,0.5,2015,1139,1208,22,21
7291,2015_1139_1209,0.5,2015,1139,1209,22,23
7292,2015_1139_1211,0.5,2015,1139,1211,22,31
7293,2015_1139_1214,0.5,2015,1139,1214,22,16
7294,2015_1139_1217,0.5,2015,1139,1217,22,20
7295,2015_1139_1231,0.5,2015,1139,1231,22,20
7296,2015_1139_1234,0.5,2015,1139,1234,22,21
7297,2015_1139_1235,0.5,2015,1139,1235,22,25
7298,2015_1139_1242,0.5,2015,1139,1242,22,26
7299,2015_1139_1246,0.5,2015,1139,1246,22,34
7300,2015_1139_1248,0.5,2015,1139,1248,22,19
7301,2015_1139_1257,0.5,2015,1139,1257,22,24
7302,2015_1139_1261,0.5,2015,1139,1261,22,22
7303,2015_1139_1264,0.5,2015,1139,1264,22,19
7304,2015_1139_1268,0.5,2015,1139,1268,22,27
7305,2015_1139_1277,0.5,2015,1139,1277,22,23
7306,2015_1139_1279,0.5,2015,1139,1279,22,20
7307,2015_1139_1295,0.5,2015,1139,1295,22,21
7308,2015_1139_1301,0.5,2015,1139,1301,22,20
7309,2015_1139_1308,0.5,2015,1139,1308,22,21
7310,2015_1139_1314,0.5,2015,1139,1314,22,24
7311,2015_1139_1316,0.5,2015,1139,1316,22,20
7312,2015_1139_1318,0.5,2015,1139,1318,22,23
7313,2015_1139_1320,0.5,2015,1139,1320,22,30
7314,2015_1139_1323,0.5,2015,1139,1323,22,29
7315,2015_1139_1326,0.5,2015,1139,1326,22,23
7316,2015_1139_1328,0.5,2015,1139,1328,22,22
7317,2015_1139_1329,0.5,2015,1139,1329,22,17
7318,2015_1139_1332,0.5,2015,1139,1332,22,24
7319,2015_1139_1344,0.5,2015,1139,1344,22,22
7320,2015_1139_1345,0.5,2015,1139,1345,22,21
7321,2015_1139_1352,0.5,2015,1139,1352,22,19
7322,2015_1139_1361,0.5,2015,1139,1361,22,25
7323,2015_1139_1372,0.5,2015,1139,1372,22,26
7324,2015_1139_1374,0.5,2015,1139,1374,22,26
7325,2015_1139_1385,0.5,2015,1139,1385,22,20
7326,2015_1139_1400,0.5,2015,1139,1400,22,20
7327,2015_1139_1411,0.5,2015,1139,1411,22,22
7328,2015_1139_1412,0.5,2015,1139,1412,22,18
7329,2015_1139_1414,0.5,2015,1139,1414,22,19
7330,2015_1139_1417,0.5,2015,1139,1417,22,20
7331,2015_1139_1428,0.5,2015,1139,1428,22,23
7332,2015_1139_1433,0.5,2015,1139,1433,22,26
7333,2015_1139_1434,0.5,2015,1139,1434,22,25
7334,2015_1139_1437,0.5,2015,1139,1437,22,32
7335,2015_1139_1438,0.5,2015,1139,1438,22,29
7336,2015_1139_1452,0.5,2015,1139,1452,22,23
7337,2015_1139_1455,0.5,2015,1139,1455,22,27
7338,2015_1139_1458,0.5,2015,1139,1458,22,31
7339,2015_1139_1459,0.5,2015,1139,1459,22,26
7340,2015_1139_1461,0.5,2015,1139,1461,22,23
7341,2015_1139_1462,0.5,2015,1139,1462,22,21
7342,2015_1140_1153,0.5,2015,1140,1153,23,22
7343,2015_1140_1157,0.5,2015,1140,1157,23,20
7344,2015_1140_1172,0.5,2015,1140,1172,23,23
7345,2015_1140_1173,0.5,2015,1140,1173,23,25
7346,2015_1140_1181,0.5,2015,1140,1181,23,29
7347,2015_1140_1186,0.5,2015,1140,1186,23,23
7348,2015_1140_1207,0.5,2015,1140,1207,23,21
7349,2015_1140_1208,0.5,2015,1140,1208,23,21
7350,2015_1140_1209,0.5,2015,1140,1209,23,23
7351,2015_1140_1211,0.5,2015,1140,1211,23,31
7352,2015_1140_1214,0.5,2015,1140,1214,23,16
7353,2015_1140_1217,0.5,2015,1140,1217,23,20
7354,2015_1140_1231,0.5,2015,1140,1231,23,20
7355,2015_1140_1234,0.5,2015,1140,1234,23,21
7356,2015_1140_1235,0.5,2015,1140,1235,23,25
7357,2015_1140_1242,0.5,2015,1140,1242,23,26
7358,2015_1140_1246,0.5,2015,1140,1246,23,34
7359,2015_1140_1248,0.5,2015,1140,1248,23,19
7360,2015_1140_1257,0.5,2015,1140,1257,23,24
7361,2015_1140_1261,0.5,2015,1140,1261,23,22
7362,2015_1140_1264,0.5,2015,1140,1264,23,19
7363,2015_1140_1268,0.5,2015,1140,1268,23,27
7364,2015_1140_1277,0.5,2015,1140,1277,23,23
7365,2015_1140_1279,0.5,2015,1140,1279,23,20
7366,2015_1140_1295,0.5,2015,1140,1295,23,21
7367,2015_1140_1301,0.5,2015,1140,1301,23,20
7368,2015_1140_1308,0.5,2015,1140,1308,23,21
7369,2015_1140_1314,0.5,2015,1140,1314,23,24
7370,2015_1140_1316,0.5,2015,1140,1316,23,20
7371,2015_1140_1318,0.5,2015,1140,1318,23,23
7372,2015_1140_1320,0.5,2015,1140,1320,23,30
7373,2015_1140_1323,0.5,2015,1140,1323,23,29
7374,2015_1140_1326,0.5,2015,1140,1326,23,23
7375,2015_1140_1328,0.5,2015,1140,1328,23,22
7376,2015_1140_1329,0.5,2015,1140,1329,23,17
7377,2015_1140_1332,0.5,2015,1140,1332,23,24
7378,2015_1140_1344,0.5,2015,1140,1344,23,22
7379,2015_1140_1345,0.5,2015,1140,1345,23,21
7380,2015_1140_1352,0.5,2015,1140,1352,23,19
7381,2015_1140_1361,0.5,2015,1140,1361,23,25
7382,2015_1140_1372,0.5,2015,1140,1372,23,26
7383,2015_1140_1374,0.5,2015,1140,1374,23,26
7384,2015_1140_1385,0.5,2015,1140,1385,23,20
7385,2015_1140_1400,0.5,2015,1140,1400,23,20
7386,2015_1140_1411,0.5,2015,1140,1411,23,22
7387,2015_1140_1412,0.5,2015,1140,1412,23,18
7388,2015_1140_1414,0.5,2015,1140,1414,23,19
7389,2015_1140_1417,0.5,2015,1140,1417,23,20
7390,2015_1140_1428,0.5,2015,1140,1428,23,23
7391,2015_1140_1433,0.5,2015,1140,1433,23,26
7392,2015_1140_1434,0.5,2015,1140,1434,23,25
7393,2015_1140_1437,0.5,2015,1140,1437,23,32
7394,2015_1140_1438,0.5,2015,1140,1438,23,29
7395,2015_1140_1452,0.5,2015,1140,1452,23,23
7396,2015_1140_1455,0.5,2015,1140,1455,23,27
7397,2015_1140_1458,0.5,2015,1140,1458,23,31
7398,2015_1140_1459,0.5,2015,1140,1459,23,26
7399,2015_1140_1461,0.5,2015,1140,1461,23,23
7400,2015_1140_1462,0.5,2015,1140,1462,23,21
7401,2015_1153_1157,0.5,2015,1153,1157,22,20
7402,2015_1153_1172,0.5,2015,1153,1172,22,23
7403,2015_1153_1173,0.5,2015,1153,1173,22,25
7404,2015_1153_1181,0.5,2015,1153,1181,22,29
7405,2015_1153_1186,0.5,2015,1153,1186,22,23
7406,2015_1153_1207,0.5,2015,1153,1207,22,21
7407,2015_1153_1208,0.5,2015,1153,1208,22,21
7408,2015_1153_1209,0.5,2015,1153,1209,22,23
7409,2015_1153_1211,0.5,2015,1153,1211,22,31
7410,2015_1153_1214,0.5,2015,1153,1214,22,16
7411,2015_1153_1217,0.5,2015,1153,1217,22,20
7412,2015_1153_1231,0.5,2015,1153,1231,22,20
7413,2015_1153_1234,0.5,2015,1153,1234,22,21
7414,2015_1153_1235,0.5,2015,1153,1235,22,25
7415,2015_1153_1242,0.5,2015,1153,1242,22,26
7416,2015_1153_1246,0.5,2015,1153,1246,22,34
7417,2015_1153_1248,0.5,2015,1153,1248,22,19
7418,2015_1153_1257,0.5,2015,1153,1257,22,24
7419,2015_1153_1261,0.5,2015,1153,1261,22,22
7420,2015_1153_1264,0.5,2015,1153,1264,22,19
7421,2015_1153_1268,0.5,2015,1153,1268,22,27
7422,2015_1153_1277,0.5,2015,1153,1277,22,23
7423,2015_1153_1279,0.5,2015,1153,1279,22,20
7424,2015_1153_1295,0.5,2015,1153,1295,22,21
7425,2015_1153_1301,0.5,2015,1153,1301,22,20
7426,2015_1153_1308,0.5,2015,1153,1308,22,21
7427,2015_1153_1314,0.5,2015,1153,1314,22,24
7428,2015_1153_1316,0.5,2015,1153,1316,22,20
7429,2015_1153_1318,0.5,2015,1153,1318,22,23
7430,2015_1153_1320,0.5,2015,1153,1320,22,30
7431,2015_1153_1323,0.5,2015,1153,1323,22,29
7432,2015_1153_1326,0.5,2015,1153,1326,22,23
7433,2015_1153_1328,0.5,2015,1153,1328,22,22
7434,2015_1153_1329,0.5,2015,1153,1329,22,17
7435,2015_1153_1332,0.5,2015,1153,1332,22,24
7436,2015_1153_1344,0.5,2015,1153,1344,22,22
7437,2015_1153_1345,0.5,2015,1153,1345,22,21
7438,2015_1153_1352,0.5,2015,1153,1352,22,19
7439,2015_1153_1361,0.5,2015,1153,1361,22,25
7440,2015_1153_1372,0.5,2015,1153,1372,22,26
7441,2015_1153_1374,0.5,2015,1153,1374,22,26
7442,2015_1153_1385,0.5,2015,1153,1385,22,20
7443,2015_1153_1400,0.5,2015,1153,1400,22,20
7444,2015_1153_1411,0.5,2015,1153,1411,22,22
7445,2015_1153_1412,0.5,2015,1153,1412,22,18
7446,2015_1153_1414,0.5,2015,1153,1414,22,19
7447,2015_1153_1417,0.5,2015,1153,1417,22,20
7448,2015_1153_1428,0.5,2015,1153,1428,22,23
7449,2015_1153_1433,0.5,2015,1153,1433,22,26
7450,2015_1153_1434,0.5,2015,1153,1434,22,25
7451,2015_1153_1437,0.5,2015,1153,1437,22,32
7452,2015_1153_1438,0.5,2015,1153,1438,22,29
7453,2015_1153_1452,0.5,2015,1153,1452,22,23
7454,2015_1153_1455,0.5,2015,1153,1455,22,27
7455,2015_1153_1458,0.5,2015,1153,1458,22,31
7456,2015_1153_1459,0.5,2015,1153,1459,22,26
7457,2015_1153_1461,0.5,2015,1153,1461,22,23
7458,2015_1153_1462,0.5,2015,1153,1462,22,21
7459,2015_1157_1172,0.5,2015,1157,1172,20,23
7460,2015_1157_1173,0.5,2015,1157,1173,20,25
7461,2015_1157_1181,0.5,2015,1157,1181,20,29
7462,2015_1157_1186,0.5,2015,1157,1186,20,23
7463,2015_1157_1207,0.5,2015,1157,1207,20,21
7464,2015_1157_1208,0.5,2015,1157,1208,20,21
7465,2015_1157_1209,0.5,2015,1157,1209,20,23
7466,2015_1157_1211,0.5,2015,1157,1211,20,31
7467,2015_1157_1214,0.5,2015,1157,1214,20,16
7468,2015_1157_1217,0.5,2015,1157,1217,20,20
7469,2015_1157_1231,0.5,2015,1157,1231,20,20
7470,2015_1157_1234,0.5,2015,1157,1234,20,21
7471,2015_1157_1235,0.5,2015,1157,1235,20,25
7472,2015_1157_1242,0.5,2015,1157,1242,20,26
7473,2015_1157_1246,0.5,2015,1157,1246,20,34
7474,2015_1157_1248,0.5,2015,1157,1248,20,19
7475,2015_1157_1257,0.5,2015,1157,1257,20,24
7476,2015_1157_1261,0.5,2015,1157,1261,20,22
7477,2015_1157_1264,0.5,2015,1157,1264,20,19
7478,2015_1157_1268,0.5,2015,1157,1268,20,27
7479,2015_1157_1277,0.5,2015,1157,1277,20,23
7480,2015_1157_1279,0.5,2015,1157,1279,20,20
7481,2015_1157_1295,0.5,2015,1157,1295,20,21
7482,2015_1157_1301,0.5,2015,1157,1301,20,20
7483,2015_1157_1308,0.5,2015,1157,1308,20,21
7484,2015_1157_1314,0.5,2015,1157,1314,20,24
7485,2015_1157_1316,0.5,2015,1157,1316,20,20
7486,2015_1157_1318,0.5,2015,1157,1318,20,23
7487,2015_1157_1320,0.5,2015,1157,1320,20,30
7488,2015_1157_1323,0.5,2015,1157,1323,20,29
7489,2015_1157_1326,0.5,2015,1157,1326,20,23
7490,2015_1157_1328,0.5,2015,1157,1328,20,22
7491,2015_1157_1329,0.5,2015,1157,1329,20,17
7492,2015_1157_1332,0.5,2015,1157,1332,20,24
7493,2015_1157_1344,0.5,2015,1157,1344,20,22
7494,2015_1157_1345,0.5,2015,1157,1345,20,21
7495,2015_1157_1352,0.5,2015,1157,1352,20,19
7496,2015_1157_1361,0.5,2015,1157,1361,20,25
7497,2015_1157_1372,0.5,2015,1157,1372,20,26
7498,2015_1157_1374,0.5,2015,1157,1374,20,26
7499,2015_1157_1385,0.5,2015,1157,1385,20,20
7500,2015_1157_1400,0.5,2015,1157,1400,20,20
7501,2015_1157_1411,0.5,2015,1157,1411,20,22
7502,2015_1157_1412,0.5,2015,1157,1412,20,18
7503,2015_1157_1414,0.5,2015,1157,1414,20,19
7504,2015_1157_1417,0.5,2015,1157,1417,20,20
7505,2015_1157_1428,0.5,2015,1157,1428,20,23
7506,2015_1157_1433,0.5,2015,1157,1433,20,26
7507,2015_1157_1434,0.5,2015,1157,1434,20,25
7508,2015_1157_1437,0.5,2015,1157,1437,20,32
7509,2015_1157_1438,0.5,2015,1157,1438,20,29
7510,2015_1157_1452,0.5,2015,1157,1452,20,23
7511,2015_1157_1455,0.5,2015,1157,1455,20,27
7512,2015_1157_1458,0.5,2015,1157,1458,20,31
7513,2015_1157_1459,0.5,2015,1157,1459,20,26
7514,2015_1157_1461,0.5,2015,1157,1461,20,23
7515,2015_1157_1462,0.5,2015,1157,1462,20,21
7516,2015_1172_1173,0.5,2015,1172,1173,23,25
7517,2015_1172_1181,0.5,2015,1172,1181,23,29
7518,2015_1172_1186,0.5,2015,1172,1186,23,23
7519,2015_1172_1207,0.5,2015,1172,1207,23,21
7520,2015_1172_1208,0.5,2015,1172,1208,23,21
